epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
128,2102.91,0.80727,0.69386,1.1156,0.77485,0.69478,0.73347,0.48223,1.21605,1.0801,1.20399,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,2119.54,0.80707,0.69732,1.12107,0.80046,0.69275,0.72629,0.48842,1.19796,1.05515,1.1813,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,2136.48,0.80049,0.68954,1.1068,0.82028,0.69653,0.73447,0.49143,1.2125,1.05818,1.19887,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,2153.43,0.79625,0.69092,1.10728,0.7844,0.69076,0.72718,0.48948,1.22072,1.07693,1.19599,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,2169.42,0.80528,0.70111,1.11447,0.76727,0.71497,0.71276,0.47358,1.207,1.07657,1.18931,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,2185.61,0.80626,0.69957,1.11654,0.76678,0.70281,0.70844,0.48639,1.19821,1.06025,1.20044,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,2201.22,0.79936,0.69626,1.11032,0.73273,0.73769,0.72325,0.48904,1.19688,1.0503,1.19114,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,2217.18,0.79465,0.68224,1.10987,0.7525,0.71888,0.73173,0.48995,1.21593,1.05713,1.20638,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,2233,0.79788,0.68353,1.09967,0.77979,0.70683,0.73443,0.48939,1.24977,1.08031,1.21783,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,2248.83,0.79029,0.68754,1.10373,0.80097,0.70281,0.73306,0.48129,1.24076,1.06978,1.21224,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,2264.63,0.78506,0.67577,1.09681,0.78537,0.72289,0.72317,0.4683,1.24671,1.08463,1.22591,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,2280.76,0.79231,0.67668,1.11239,0.79006,0.70683,0.72292,0.468,1.23329,1.07369,1.23153,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,2297,0.79348,0.67928,1.10452,0.7835,0.71486,0.71172,0.46925,1.21262,1.06279,1.22039,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
